date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2021-11-24,2022,0,,HOU,CHI,1280.17523514391,1544.62492277342,0.2795593352898801,0.7204406647101199,1291.85136715419,1532.94879076314,,,,,,,1282.91756511458,1571.09755379125,0.24064409227740496,0.7593559077225951,118,113,18,9,14
2021-11-24,2022,0,,MIL,DET,1594.77924976337,1340.90115721247,0.8846362181575366,0.11536378184246343,1597.82676487536,1337.85364210048,,,,,,,1632.39832951618,1321.56269383476,0.9324595844895238,0.06754041551047618,114,93,34,0,17
2021-11-24,2022,0,,MEM,TOR,1482.00727350268,1486.49118182708,0.6340972676226015,0.36590273237739845,1465.18275170036,1503.3157036294,,,,,,,1488.97374547245,1524.62296292591,0.5883241618349239,0.41167583816507614,113,126,53,56,55
2021-11-24,2022,0,,SAS,ATL,1437.45624935063,1554.01287462944,0.47619112057878077,0.5238088794212192,1423.14060623582,1568.32851774425,,,,,,,1476.72766250274,1582.83899963516,0.49602191180344773,0.5039780881965523,106,124,62,34,48
2021-11-24,2022,0,,SAC,POR,1422.67162933484,1585.97303448416,0.40989676045346196,0.590103239546538,1430.53384129608,1578.11082252292,,,,,,,1450.49011224533,1600.45709469161,0.4880133086814532,0.5119866913185468,125,121,60,16,38
2021-11-24,2022,0,,GSW,PHI,1631.46759832645,1595.77990734372,0.6859130767962324,0.31408692320376763,1640.74968266458,1586.49782300559,,,,,,,1620.56938976714,1563.52896925066,0.7034367884662668,0.2965632115337332,116,96,83,9,46
2021-11-26,2022,0,,LAC,DET,1566.8004576463,1337.85364210048,0.8691620537099363,0.13083794629006373,1569.08157375123,1335.57252599555,,,,,,,1569.36000104689,1310.65825464882,0.8902918072487346,0.10970819275126542,107,96,23,4,14
2021-11-26,2022,0,,NYK,PHO,1515.94561409958,1681.9365758462,0.4061571636080554,0.5938428363919446,1502.86919143675,1695.01299850903,,,,,,,1511.97441036204,1657.29973849905,0.42805504118593696,0.571944958814063,97,118,80,26,53
2021-11-26,2022,0,,ORL,CHI,1319.54287696098,1532.94879076314,0.34235503269491835,0.6576449673050817,1304.17700657112,1548.314661153,,,,,,,1290.36039277511,1561.49763750667,0.27002942530201013,0.7299705746979899,88,123,19,14,17
2021-11-26,2022,0,,CHO,MIN,1502.62341634243,1494.33000530805,0.6509884729220254,0.34901152707797456,1512.4070539569,1484.54636769357,,,,,,,1510.77554784988,1513.39103158637,0.6387194397752052,0.3612805602247948,133,115,56,58,57
2021-11-26,2022,0,,MEM,ATL,1465.18275170036,1568.32851774425,0.4954730024568392,0.5045269975431608,1442.52840278518,1590.98286665943,,,,,,,1513.33456254178,1588.70930098412,0.5328331988591631,0.46716680114083686,100,132,71,50,61
2021-11-26,2022,0,,IND,TOR,1523.34994840853,1503.3157036294,0.6661832641361178,0.33381673586388216,1532.27230189745,1494.39335014048,,,,,,,1577.80104721943,1533.23212294383,0.6979306260779223,0.30206937392207767,114,97,72,63,68
2021-11-26,2022,0,,OKC,WAS,1321.02931847146,1504.59569811003,0.3820049809263317,0.6179950190736683,1317.56905525264,1508.05596132885,,,,,,,1262.01212554512,1523.40597789523,0.29080707276768647,0.7091929272323135,99,101,10,15,13
2021-11-26,2022,0,,SAS,BOS,1423.14060623582,1506.78921229542,0.5235141892240391,0.47648581077596086,1431.68121116983,1498.24860736141,,,,,,,1459.26247278207,1569.6568944494,0.4976409591126693,0.5023590408873306,96,88,56,32,44
2021-11-26,2022,0,,DEN,MIL,1546.00503194599,1597.82676487536,0.5688930860416934,0.4311069139583066,1532.97421103047,1610.85758579088,,,,,,,1509.1840893095,1637.02758515751,0.5153451386876902,0.48465486131230984,109,120,77,18,48
2021-11-26,2022,0,,UTA,NOP,1635.88326106198,1416.84505657992,0.8625379814691375,0.13746201853086248,1626.5211646863,1426.2071529556,,,,,,,1643.52569100415,1436.46497207398,0.8769363168901861,0.12306368310981386,97,98,64,4,34
2021-11-26,2022,0,,GSW,POR,1640.74968266458,1578.11082252292,0.7183364010749745,0.28166359892502546,1647.46082306321,1571.39968212429,,,,,,,1630.26669248995,1594.35222112259,0.6774564037169585,0.3225435962830415,118,103,88,10,49
2021-11-26,2022,0,,LAL,SAC,1476.88659775909,1430.53384129608,0.6989860526537426,0.3010139473462574,1466.87287866371,1440.54756039146,,,,,,,1464.14570217088,1442.59788754789,0.6494167832237713,0.3505832167762287,137,141,31,37,34
2021-11-27,2022,0,,PHI,MIN,1586.49782300559,1484.54636769357,0.7617914039432203,0.2382085960567797,1579.15299877943,1491.89119191973,,,,,,,1603.42804666378,1490.04700192706,0.7986416130734451,0.20135838692655494,120,121,69,22,46
2021-11-27,2022,0,,BRK,PHO,1614.422966153,1695.01299850903,0.5279041647659491,0.47209583523405085,1606.1299130164,1703.30605164563,,,,,,,1609.28574866475,1662.0135199325,0.6198756422169283,0.38012435778307174,107,113,92,8,50
2021-11-27,2022,0,,ATL,NYK,1590.98286665943,1502.86919143675,0.7470365990938231,0.25296340090617686,1573.86350394146,1519.98855415472,,,,,,,1613.33825865952,1456.82811595565,0.8174618526371681,0.18253814736283192,90,99,63,22,43
2021-11-27,2022,0,,CLE,ORL,1426.76578138515,1304.17700657112,0.7826750640014039,0.21732493599859615,1431.28645139162,1299.65633656465,,,,,,,1422.4777759695,1276.06017360919,0.846287429826687,0.15371257017331297,105,92,4,0,2
2021-11-27,2022,0,,CHI,MIA,1548.314661153,1583.5236990176,0.592175656998283,0.407824343001717,1541.3314473069,1590.5069128637,,,,,,,1569.7751980276,1598.61602907385,0.5267833209260628,0.47321667907393716,104,107,81,48,65
2021-11-27,2022,0,,HOU,CHO,1291.85136715419,1512.4070539569,0.3331495502996794,0.6668504497003206,1300.10344603883,1504.15497507226,,,,,,,1328.95454125757,1514.48514605374,0.4411783609067096,0.5588216390932904,146,143,19,23,21
2021-11-27,2022,0,,DAL,WAS,1554.53814015636,1508.05596132885,0.6991427839616906,0.3008572160383094,1542.29030644795,1520.30379503726,,,,,,,1552.53802420706,1522.81931394752,0.7216988561592644,0.27830114384073557,114,120,66,30,48
2021-11-27,2022,0,,UTA,NOP,1626.5211646863,1426.2071529556,0.8492520029489804,0.1507479970510196,1630.77776262621,1421.95055501569,,,,,,,1646.92758659865,1441.87493726778,0.8734800868089455,0.1265199131910545,127,105,66,7,37
2021-11-28,2022,0,,LAC,GSW,1569.08157375123,1647.46082306321,0.5310746594017884,0.46892534059821156,1554.52966853794,1662.0127282765,,,,,,,1566.95909467502,1630.18496340111,0.5476334754068071,0.45236652459319293,90,105,85,13,49
2021-11-28,2022,0,,IND,MIL,1532.27230189745,1610.85758579088,0.5307792862246707,0.46922071377532926,1515.82241795856,1627.30746972977,,,,,,,1583.86682097943,1641.97289133512,0.5666200223890924,0.43337997761090763,100,118,88,38,63
2021-11-28,2022,0,,MEM,SAC,1442.52840278518,1440.54756039146,0.6426877444983494,0.3573122555016506,1455.91447377207,1427.16148940457,,,,,,,1490.31448668582,1434.92288884041,0.7147400866964709,0.28525991330352907,128,101,35,41,38
2021-11-28,2022,0,,TOR,BOS,1494.39335014048,1498.24860736141,0.6349364874585334,0.36506351254146663,1478.38558497799,1514.2563725239,,,,,,,1525.03902394081,1556.34681967278,0.5984683258859492,0.4015316741140508,97,109,67,69,68
2021-11-28,2022,0,,LAL,DET,1466.87287866371,1335.57252599555,0.7910839934925636,0.20891600650743636,1469.10278061027,1333.34262404899,,,,,,,1448.34886524987,1297.09507768291,0.8043750940449313,0.19562490595506865,110,106,8,7,8
2021-11-29,2022,0,,PHI,ORL,1579.15299877943,1299.65633656465,0.8988542538476288,0.10114574615237115,1580.24505471125,1298.56428063283,,,,,,,1614.98566696519,1276.70748503733,0.9235499970607794,0.07645000293922055,101,96,23,2,13
2021-11-29,2022,0,,MIA,DEN,1590.5069128637,1532.97421103047,0.7123512759360164,0.28764872406398356,1574.63937647487,1548.8417474193,,,,,,,1578.84510358386,1534.45861957765,0.6911131123183908,0.3088868876816092,111,120,72,14,43
2021-11-29,2022,0,,HOU,OKC,1300.10344603883,1317.56905525264,0.616591598120313,0.38340840187968706,1308.91713927535,1308.75536201612,,,,,,,1338.30852675242,1254.56305665135,0.7368639573843078,0.26313604261569223,102,89,1,0,1
2021-11-29,2022,0,,CHI,CHO,1541.3314473069,1504.15497507226,0.6877564423315903,0.3122435576684097,1548.56913192507,1496.91729045409,,,,,,,1562.27259289111,1505.07146969169,0.7158429693445875,0.28415703065541253,133,119,64,59,62
2021-11-29,2022,0,,MIN,IND,1491.89119191973,1515.82241795856,0.6077554450106875,0.39224455498931254,1495.46429564591,1512.24931423238,,,,,,,1516.70671138877,1567.25804108714,0.6301255063238302,0.36987449367616976,100,98,68,61,65
2021-11-29,2022,0,,DAL,CLE,1542.29030644795,1431.28645139162,0.7711181773963863,0.22888182260361367,1514.03102038822,1459.54573745135,,,,,,,1554.50643329106,1429.11474984409,0.7876317046982135,0.21236829530178647,96,114,46,11,29
2021-11-29,2022,0,,SAS,WAS,1431.68121116983,1520.30379503726,0.5163675677921569,0.48363243220784313,1445.7214051327,1506.26360107439,,,,,,,1466.34506487631,1531.21063444507,0.549701644943129,0.450298355056871,116,99,50,38,44
2021-11-29,2022,0,,UTA,POR,1630.77776262621,1571.39968212429,0.7145230528349027,0.2854769471650973,1639.64471311095,1562.53273163955,,,,,,,1642.29119668048,1582.45744392234,0.7534070749069385,0.24659292509306152,129,107,88,8,48
2021-11-29,2022,0,,LAC,NOP,1554.52966853794,1421.95055501569,0.7922979631023106,0.2077020368976894,1523.75419242664,1452.72603112699,,,,,,,1557.86337373942,1433.70607373918,0.7334877773260446,0.26651222267395536,104,123,48,38,43
2021-11-30,2022,0,,BRK,NYK,1606.1299130164,1519.98855415472,0.7448850712812305,0.2551149287187695,1608.27573372659,1517.84273344453,,,,,,,1602.37436380902,1503.87048770237,0.7551778306522017,0.24482216934779832,112,110,71,24,48
2021-11-30,2022,0,,TOR,MEM,1478.38558497799,1455.91447377207,0.669295488538121,0.33070451146187896,1465.90114789564,1468.39891085442,,,,,,,1493.70459901146,1505.24255290331,0.6240014967469489,0.37599850325305106,91,98,50,54,52
2021-11-30,2022,0,,POR,DET,1562.53273163955,1333.34262404899,0.8693212355546782,0.13067876444532178,1565.68356029011,1330.19179539843,,,,,,,1518.86221402869,1291.76467713419,0.8297347771767853,0.17026522282321466,110,92,14,5,10
2021-11-30,2022,0,,PHO,GSW,1703.30605164563,1662.0127282765,0.6928228560683478,0.3071771439316522,1708.31749805459,1657.00128186754,,,,,,,1675.97698607676,1629.37521788791,0.6883682688076822,0.3116317311923178,104,96,94,5,50
2021-11-30,2022,0,,SAC,LAL,1427.16148940457,1469.10278061027,0.5827840599357859,0.41721594006421414,1403.72686646742,1492.53740354742,,,,,,,1439.92123032297,1405.73905100744,0.6638858922255071,0.3361141077744929,92,117,21,32,27
2021-12-01,2022,0,,IND,ATL,1512.24931423238,1573.86350394146,0.5550179438514029,0.4449820561485971,1505.84691990814,1580.2658982657,,,,,,,1562.73408280854,1602.80435963968,0.582662332108884,0.41733766789111604,111,114,81,58,70
2021-12-01,2022,0,,ORL,DEN,1298.56428063283,1548.8417474193,0.2962818680504391,0.7037181319495609,1309.82241304372,1537.58361500841,,,,,,,1290.19155986187,1581.53511224809,0.23799040953056372,0.7620095904694363,108,103,21,2,12
2021-12-01,2022,0,,WAS,MIN,1506.26360107439,1495.46429564591,0.6542587092815741,0.34574129071842585,1512.03060256203,1489.69729415827,,,,,,,1533.11066243776,1522.18544000632,0.6410924436557035,0.3589075563442965,115,107,62,57,60
2021-12-01,2022,0,,BOS,PHI,1514.2563725239,1580.24505471125,0.5487904684611369,0.4512095315388631,1517.80725379955,1576.6941734356,,,,,,,1578.5747675431,1602.64728337302,0.5956097433587768,0.4043902566412232,88,87,83,47,65
2021-12-01,2022,0,,MIA,CLE,1574.63937647487,1459.54573745135,0.7752467996610769,0.2247532003389231,1537.71305303657,1496.47206088965,,,,,,,1530.62179636384,1443.88825785655,0.7444801795325917,0.2555198204674083,85,111,45,22,34
2021-12-01,2022,0,,NOP,DAL,1452.72603112699,1514.03102038822,0.5554574881921888,0.44454251180781124,1426.45177067761,1540.3052808376,,,,,,,1447.89950751712,1541.62487499359,0.487017939529043,0.512982060470957,107,139,48,63,56
2021-12-01,2022,0,,OKC,HOU,1308.75536201612,1308.91713927535,0.6398504253811605,0.36014957461883945,1299.95953439638,1317.71296689509,,,,,,,1232.98405147534,1355.93122297306,0.4713381211853124,0.5286618788146876,110,114,1,0,1
2021-12-01,2022,0,,MIL,CHO,1627.30746972977,1496.91729045409,0.7902167600868963,0.20978323991310366,1629.01925522387,1495.20550495999,,,,,,,1621.90636808496,1494.83226649026,0.7836779564485109,0.2163220435514891,127,125,72,22,47
2021-12-01,2022,0,,LAC,SAC,1523.75419242664,1403.72686646742,0.7801565842135527,0.21984341578644728,1505.32188023464,1422.15917865942,,,,,,,1459.24153509941,1420.29824529244,0.7400422407019307,0.2599577592980693,115,124,27,28,28
2021-12-02,2022,0,,TOR,MIL,1465.90114789564,1629.01925522387,0.41015200515497585,0.5898479948450241,1473.75874542958,1621.16165768993,,,,,,,1485.39416459737,1606.42528855152,0.5321105060180186,0.46788949398198143,97,93,68,32,50
2021-12-02,2022,0,,NYK,CHI,1517.84273344453,1548.56913192507,0.5983923211629347,0.4016076788370653,1509.8297560806,1556.582109289,,,,,,,1514.69885014937,1575.03889041824,0.5523479388959357,0.4476520611040643,115,119,69,60,65
2021-12-02,2022,0,,MEM,OKC,1468.39891085442,1299.95953439638,0.8242282573744335,0.1757717426255665,1480.7322655073,1287.6261797435,,,,,,,1510.02063388137,1263.5361942976,0.9015153538811487,0.09848464611885133,152,79,9,5,7
2021-12-02,2022,0,,PHO,DET,1708.31749805459,1330.19179539843,0.9400438346342517,0.059956165365748326,1709.27257792763,1329.23671552539,,,,,,,1653.4673805364,1290.89220666434,0.9375897912390435,0.06241020876095649,114,103,30,0,15
2021-12-02,2022,0,,POR,SAS,1565.68356029011,1445.7214051327,0.780092234051439,0.21990776594856098,1523.28465418992,1488.12031123289,,,,,,,1540.72054072472,1480.57223359247,0.7195911596010693,0.28040884039893066,83,114,55,23,39
2021-12-03,2022,0,,WAS,CLE,1512.03060256203,1496.47206088965,0.6604294195736442,0.3395705804263558,1492.43579191608,1516.0668715356,,,,,,,1525.99494977159,1464.56175941013,0.7148935451591717,0.2851064548408283,101,116,48,55,52
2021-12-03,2022,0,,IND,MIA,1505.84691990814,1537.71305303657,0.5968146141616402,0.40318538583835983,1493.5585322541,1550.00144069061,,,,,,,1558.27195735879,1456.81980339718,0.7662919060546945,0.23370809394530545,104,113,53,44,49
2021-12-03,2022,0,,ATL,PHI,1580.2658982657,1576.6941734356,0.6447879972189037,0.3552120027810963,1573.47190981349,1583.48816188781,,,,,,,1608.24409933233,1609.31495523092,0.6446446952548963,0.3553553047451037,96,98,87,26,57
2021-12-03,2022,0,,BRK,MIN,1608.27573372659,1489.69729415827,0.7787227507117371,0.22127724928826287,1610.92661545042,1487.04641243444,,,,,,,1600.94419459571,1440.12549324617,0.8124537116276627,0.18754628837233733,110,105,58,16,37
2021-12-03,2022,0,,HOU,ORL,1317.71296689509,1309.82241304372,0.6504613986987681,0.34953860130123193,1320.82242797764,1306.71295196117,,,,,,,1355.32095325719,1313.70403830721,0.6873776271175458,0.3126223728824542,118,116,3,0,2
2021-12-03,2022,0,,DAL,NOP,1540.3052808376,1426.45177067761,0.7740005050278705,0.22599949497212946,1514.0509042718,1452.70614724341,,,,,,,1541.67345315788,1413.23671595263,0.7845121332763706,0.2154878667236294,91,107,40,20,30
2021-12-03,2022,0,,UTA,BOS,1639.64471311095,1517.80725379955,0.7819385183024675,0.21806148169753248,1642.76071600368,1514.69125090682,,,,,,,1659.22435541354,1591.70142982241,0.7710244803419978,0.22897551965800222,137,130,90,12,51
2021-12-03,2022,0,,LAL,LAC,1492.53740354742,1505.32188023464,0.6229416511654184,0.37705834883458156,1484.06697620131,1513.79230758075,,,,,,,1431.79710043888,1527.72803244771,0.49451843801265666,0.5054815619873434,115,119,42,73,58
2021-12-03,2022,0,,GSW,PHO,1657.00128186754,1709.27257792763,0.5682582826741951,0.4317417173258049,1671.56495275698,1694.70890703819,,,,,,,1641.43203489323,1651.87832312507,0.6766968805266572,0.3233031194733428,118,96,94,4,49
2021-12-04,2022,0,,NYK,DEN,1509.8297560806,1537.58361500841,0.6024974822899021,0.3975025177100979,1493.38079083788,1554.03258025113,,,,,,,1510.51838225363,1535.43936600196,0.6040218025117138,0.3959781974882862,99,113,60,40,50
2021-12-04,2022,0,,BRK,CHI,1610.92661545042,1556.582109289,0.7085760674853191,0.2914239325146809,1600.70146666044,1566.80725807898,,,,,,,1607.82470511371,1574.35882947847,0.6130127435835969,0.3869872564164031,107,111,83,19,51
2021-12-04,2022,0,,MIL,MIA,1621.16165768993,1550.00144069061,0.7281541139455808,0.2718458860544192,1629.53522422726,1541.62787415328,,,,,,,1480.1723267326,1469.1533400057,0.7077084242962199,0.29229157570378006,124,102,40,18,29
2021-12-04,2022,0,,DAL,MEM,1514.0509042718,1480.7322655073,0.6829676718376679,0.31703232816233207,1501.1876864209,1493.59548335821,,,,,,,1465.68826829369,1526.98280838243,0.4872049108796022,0.5127950891203978,90,97,49,69,59
2021-12-04,2022,0,,GSW,SAS,1671.56495275698,1488.12031123289,0.8363939753746017,0.1636060246253983,1656.34073812921,1503.34452586066,,,,,,,1639.42510268384,1477.04034813883,0.7721650668794854,0.22783493312051462,107,112,72,10,41
2021-12-04,2022,0,,POR,BOS,1523.28465418992,1514.69125090682,0.6513807251949436,0.3486192748050564,1493.61157432505,1544.36433077169,,,,,,,1517.44977939703,1550.53093276205,0.653270923964844,0.346729076035156,117,145,64,45,55
2021-12-04,2022,0,,SAC,LAC,1422.15917865942,1513.79230758075,0.5120385682916784,0.4879614317083216,1428.9814494835,1506.97003675667,,,,,,,1439.82078798581,1530.07110817823,0.5692846925211322,0.43071530747886777,104,99,44,50,47
2021-12-05,2022,0,,CLE,UTA,1516.0668715356,1642.76071600368,0.461659880837249,0.538340119162751,1512.41292566852,1646.41466187076,,,,,,,1489.11319034534,1659.69390960986,0.40803033620694357,0.5919696637930565,108,109,77,25,51
2021-12-05,2022,0,,TOR,WAS,1473.75874542958,1492.43579191608,0.6149416611728789,0.38505833882712115,1482.17259737436,1484.0219399713,,,,,,,1496.22307028847,1508.95186448634,0.6185180665247582,0.38148193347524184,102,90,51,66,59
2021-12-05,2022,0,,ATL,CHO,1573.47190981349,1495.20550495999,0.736175399774515,0.26382460022548504,1563.8714020779,1504.80601269558,,,,,,,1579.77436897681,1317.01702521838,0.8928230300339892,0.10717696996601078,127,130,26,12,19
2021-12-05,2022,0,,HOU,NOP,1320.82242797764,1452.70614724341,0.45424401216839166,0.5457559878316083,1332.44609575509,1441.08247946596,,,,,,,1348.73004041252,1437.1204656488,0.508060068959738,0.491939931040262,118,108,13,14,14
2021-12-06,2022,0,,DET,OKC,1329.23671552539,1287.6261797435,0.69321133186593,0.30678866813407,1312.01983608587,1304.84305918302,,,,,,,1280.86642489323,1269.16965400689,0.648252314310108,0.351747685689892,103,114,1,0,1
2021-12-06,2022,0,,CHO,PHI,1504.80601269558,1583.48816188781,0.5306404117259991,0.4693595882740009,1498.76985582175,1589.52431876164,,,,,,,1329.81841834792,1604.23504416953,0.2179729927630635,0.7820270072369365,124,127,31,31,31
2021-12-06,2022,0,,IND,WAS,1493.5585322541,1484.0219399713,0.6526126461761407,0.3473873538238593,1498.49817859286,1479.08229363254,,,,,,,1549.810585237,1499.24638507301,0.757659786203115,0.24234021379688497,116,110,60,53,57
2021-12-06,2022,0,,MIA,MEM,1541.62787415328,1493.59548335821,0.7010164799154509,0.2989835200845491,1520.21592773724,1515.00742977425,,,,,,,1524.57075775243,1514.06389739084,0.6424194540731131,0.35758054592688693,90,105,59,39,49
2021-12-06,2022,0,,MIN,ATL,1487.04641243444,1563.8714020779,0.5333021451399906,0.46669785486000936,1475.07978167527,1575.83803283707,,,,,,,1510.03768323289,1598.89509081035,0.5805392626546341,0.41946073734536593,110,121,72,52,62
2021-12-06,2022,0,,MIL,CLE,1629.53522422726,1512.41292566852,0.7772750058075796,0.22272499419242042,1632.98106758906,1508.96708230672,,,,,,,1633.20157418293,1492.28882308815,0.8389449532850947,0.16105504671490534,112,104,74,15,45
2021-12-06,2022,0,,CHI,DEN,1566.80725807898,1554.03258025113,0.656826381843019,0.343173618156981,1574.1328309176,1546.70700741251,,,,,,,1503.61218978872,1542.75546000851,0.5832495441254812,0.41675045587451875,109,97,60,24,42
2021-12-06,2022,0,,PHO,SAS,1694.70890703819,1503.34452586066,0.8425371504032567,0.15746284959674328,1696.32412064702,1501.72931225183,,,,,,,1644.70339834332,1489.65976079813,0.8144989281859056,0.18550107181409436,108,104,75,14,45
2021-12-06,2022,0,,POR,LAC,1493.61157432505,1506.97003675667,0.6221652453275716,0.37783475467242844,1478.05392612839,1522.52768495333,,,,,,,1538.53081066708,1520.74277023012,0.6581092018142596,0.3418907981857404,90,102,63,68,66
2021-12-06,2022,0,,GSW,ORL,1656.34073812921,1306.71295196117,0.9301025443809259,0.06989745561907412,1658.64307794155,1304.41061214883,,,,,,,1643.02045007087,1318.448739727,0.9211898142025012,0.07881018579749877,126,95,35,0,18
2021-12-07,2022,0,,DAL,BRK,1501.1876864209,1600.70146666044,0.5006997260259244,0.4993002739740756,1495.58706716496,1606.30208591638,,,,,,,1528.31814438328,1598.03493988706,0.5497806029569183,0.45021939704308167,99,102,75,27,51
2021-12-07,2022,0,,SAS,NYK,1501.72931225183,1493.38079083788,0.6510605473764134,0.3489394526235866,1485.13957193141,1509.9705311583,,,,,,,1491.75042894965,1498.36455074955,0.5709441476437199,0.4290558523562801,109,121,48,48,48
2021-12-07,2022,0,,LAL,BOS,1484.06697620131,1544.36433077169,0.5568892871314474,0.44311071286855264,1495.63127777269,1532.80002920031,,,,,,,1458.075457147,1586.93180670363,0.45773615961412195,0.542263840385878,117,102,59,43,51
2021-12-08,2022,0,,CHO,PHI,1498.76985582175,1589.52431876164,0.5133022576015801,0.4866977423984199,1492.22885045206,1596.06532413133,,,,,,,1392.88184564937,1608.90211270178,0.33728582638835425,0.6627141736116458,106,110,48,41,45
2021-12-08,2022,0,,DET,WAS,1312.01983608587,1479.08229363254,0.40467034110341293,0.5953296588965871,1307.72551265565,1483.37661706277,,,,,,,1283.50447622762,1499.27041978821,0.34247063763631785,0.6575293623636822,116,119,11,16,14
2021-12-08,2022,0,,IND,NYK,1498.49817859286,1509.9705311583,0.6247141313370379,0.3752858686629621,1509.97960587385,1498.48910387731,,,,,,,1549.21016992128,1507.18713467752,0.7521904336713604,0.2478095663286396,122,102,62,53,58
2021-12-08,2022,0,,CLE,CHI,1508.96708230672,1574.1328309176,0.5499632149088582,0.45003678509114176,1524.7889712438,1558.31094198052,,,,,,,1487.7862253491,1489.22314246177,0.6355898868155172,0.3644101131844828,115,92,46,40,43
2021-12-08,2022,0,,MIA,MIL,1520.21592773724,1632.98106758906,0.4816377487178151,0.5183622512821848,1530.41134398427,1622.78565134203,,,,,,,1447.51305286852,1656.06593381472,0.3486876998215112,0.6513123001784888,113,104,69,34,52
2021-12-08,2022,0,,TOR,OKC,1482.17259737436,1304.84305918302,0.8315198386588992,0.16848016134110078,1473.53419108758,1313.4814654698,,,,,,,1495.84249843124,1286.4646726697,0.8527990845009927,0.14720091549900727,109,110,11,6,9
2021-12-08,2022,0,,NOP,DEN,1441.08247946596,1546.70700741251,0.49190636065314725,0.5080936393468527,1433.50900090579,1554.28048597268,,,,,,,1434.32532247064,1500.1829810258,0.5423842483953143,0.4576157516046857,114,120,36,36,36
2021-12-08,2022,0,,MIN,UTA,1475.07978167527,1646.41466187076,0.39875949118702764,0.6012405088129724,1457.78833560846,1663.70610793757,,,,,,,1517.24383003446,1662.12128645814,0.44094631832975323,0.5590536816702467,104,136,82,35,59
2021-12-08,2022,0,,HOU,BRK,1332.44609575509,1606.30208591638,0.2687850397893441,0.7312149602106559,1350.07430117795,1588.67388049352,,,,,,,1379.62692863192,1456.43424150455,0.5902186657451259,0.40978133425487406,114,104,20,3,12
2021-12-08,2022,0,,MEM,DAL,1515.00742977425,1495.58706716496,0.6653969479668649,0.3346030520331351,1501.64847318115,1508.94602375806,,,,,,,1541.03020969506,1527.94051543713,0.704464490033558,0.29553550996644196,96,104,65,50,58
2021-12-08,2022,0,,GSW,POR,1658.64307794155,1478.05392612839,0.8341322246406874,0.16586777535931263,1661.45456970867,1475.24243436127,,,,,,,1647.86311246691,1461.71614909492,0.8352513616343706,0.16474863836562936,104,94,70,9,40
2021-12-08,2022,0,,SAC,ORL,1428.9814494835,1304.41061214883,0.7846095293877074,0.21539047061229255,1433.23070255593,1300.1613590764,,,,,,,1445.68905980456,1315.01958716766,0.7836813046973871,0.21631869530261294,142,130,9,5,7
2021-12-08,2022,0,,LAC,BOS,1522.52768495333,1532.80002920031,0.6263322403837749,0.3736677596162251,1526.42592744626,1528.90178670738,,,,,,,1513.17841611991,1566.8661782175,0.6156108498365586,0.38438915016344144,114,111,67,49,58
2021-12-09,2022,0,,PHI,UTA,1596.06532413133,1663.70610793757,0.5464344669307052,0.4535655330692948,1576.42043186965,1683.35100019925,,,,,,,1601.04179389433,1673.14508503595,0.5338299524858731,0.46617004751412694,96,118,92,14,53
2021-12-09,2022,0,,MEM,LAL,1501.64847318115,1495.63127777269,0.6480055914377458,0.35199440856225417,1509.59990426826,1487.67984668558,,,,,,,1530.09716194991,1468.8586964456,0.6651270609097435,0.3348729390902565,108,95,50,63,57
2021-12-09,2022,0,,SAS,DEN,1485.13957193141,1554.28048597268,0.5442933801462706,0.4557066198537294,1495.4894619917,1543.93059591239,,,,,,,1470.147873323,1538.9947521509,0.6109571441457009,0.3890428558542991,123,111,52,30,41
2021-12-10,2022,0,,IND,DAL,1509.97960587385,1508.94602375806,0.6414345747139077,0.35856542528609225,1518.1093522574,1500.81627737451,,,,,,,1558.82775909906,1548.63553019712,0.654657345493028,0.345342654506972,106,93,72,51,62
2021-12-10,2022,0,,CHO,SAC,1492.22885045206,1433.23070255593,0.7140767258058845,0.28592327419411545,1494.27937902133,1431.18017398666,,,,,,,1249.61820632161,1435.58405550636,0.39567272978598567,0.6043272702140143,124,123,3,51,27
2021-12-10,2022,0,,TOR,NYK,1473.53419108758,1498.48910387731,0.6063497757056003,0.39365022429439966,1477.68640378891,1494.33689117598,,,,,,,1484.79651116471,1499.85456246561,0.6161013751764892,0.3838986248235108,90,87,47,51,49
2021-12-10,2022,0,,ATL,BRK,1575.83803283707,1588.67388049352,0.6228721895027817,0.37712781049721833,1563.67971695907,1600.83219637152,,,,,,,1603.83578775996,1600.51895062365,0.644650488234221,0.355349511765779,105,113,86,15,51
2021-12-10,2022,0,,MIN,CLE,1457.78833560846,1524.7889712438,0.5473476114959931,0.4526523885040069,1441.31903472081,1541.25827213145,,,,,,,1498.58403457388,1502.67878773525,0.6394754151412527,0.3605245848587473,106,123,51,64,58
2021-12-10,2022,0,,HOU,MIL,1350.07430117795,1622.78565134203,0.27008202597798225,0.7299179740220177,1345.45471972955,1627.40523279043,,,,,,,1387.85116690031,1632.18513784494,0.30166148648477575,0.6983385135152242,114,123,51,4,28
